DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
552 - MEDICAL BACK PROBLEMS W/O MCC,100061,MERCY HOSPITAL INC,3663 S MIAMI AVE,MIAMI,FL,33133,FL - Miami,33,21991.9,5957.33,5314.3
552 - MEDICAL BACK PROBLEMS W/O MCC,100062,MUNROE REGIONAL MEDICAL CENTER,1500 SW 1ST AVE,OCALA,FL,34474,FL - Ocala,41,19615.46,4247.26,3451.26
552 - MEDICAL BACK PROBLEMS W/O MCC,100063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,FL,34652,FL - Hudson,12,18398,4114.58,3294.5
552 - MEDICAL BACK PROBLEMS W/O MCC,100067,ST ANTHONY'S HOSPITAL,1200 7TH AVENUE NORTH,SAINT PETERSBUR,FL,33705,FL - St. Petersburg,37,22174.1,4546.35,3758.67
552 - MEDICAL BACK PROBLEMS W/O MCC,100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,FL - Ormond Beach,17,20946.23,4489.88,3624.23
552 - MEDICAL BACK PROBLEMS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,63,19441.12,4318.8,3352.58
552 - MEDICAL BACK PROBLEMS W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,25,25779.72,5237.92,3681.84
552 - MEDICAL BACK PROBLEMS W/O MCC,100072,FLORIDA HOSPITAL FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,FL - Orlando,19,19744.89,4430.26,3604.57
552 - MEDICAL BACK PROBLEMS W/O MCC,100073,HOLY CROSS HOSPITAL INC,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,FL - Fort Lauderdale,37,23326.08,4597.86,3802.4
552 - MEDICAL BACK PROBLEMS W/O MCC,100075,ST JOSEPH'S HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33677,FL - Tampa,76,24330.69,5347.31,4024.53
552 - MEDICAL BACK PROBLEMS W/O MCC,100076,METROPOLITAN HOSPITAL OF MIAMI,5959 NW 7TH ST,MIAMI,FL,33126,FL - Miami,19,23129.05,6655.47,5703.89
552 - MEDICAL BACK PROBLEMS W/O MCC,100077,PEACE RIVER REGIONAL MEDICAL CENTER,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,FL - Fort Myers,46,24445.65,4675.45,3824.58
552 - MEDICAL BACK PROBLEMS W/O MCC,100080,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,33462,FL - Fort Lauderdale,77,33965.24,5089.16,3816.71
552 - MEDICAL BACK PROBLEMS W/O MCC,100084,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,34748,FL - Orlando,58,20011.34,4489.63,3574.29
552 - MEDICAL BACK PROBLEMS W/O MCC,100086,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER,201 E SAMPLE RD,POMPANO BEACH,FL,33064,FL - Fort Lauderdale,35,23597.17,4888.88,4088.54
552 - MEDICAL BACK PROBLEMS W/O MCC,100087,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,SARASOTA,FL,34239,FL - Sarasota,29,19689.17,4325.51,3322.75
552 - MEDICAL BACK PROBLEMS W/O MCC,100088,BAPTIST MEDICAL CENTER,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,FL - Jacksonville,24,30870.7,4944,3762.37
552 - MEDICAL BACK PROBLEMS W/O MCC,100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,FL - Jacksonville,31,27153.45,5220.06,4349.87
552 - MEDICAL BACK PROBLEMS W/O MCC,100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,FL - Orlando,43,19839.83,4800.23,3473.69
552 - MEDICAL BACK PROBLEMS W/O MCC,100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,FL - Pensacola,24,17618.7,4405.58,3517.41
552 - MEDICAL BACK PROBLEMS W/O MCC,100099,LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,FL - Orlando,18,28569.72,4545.5,3542.27
552 - MEDICAL BACK PROBLEMS W/O MCC,100105,INDIAN RIVER MEDICAL CENTER,1000 36TH ST,VERO BEACH,FL,32960,FL - Orlando,41,11313.7,4812.8,3987.63
552 - MEDICAL BACK PROBLEMS W/O MCC,100107,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,33936,FL - Fort Myers,21,23103.57,4479.42,3365.42
552 - MEDICAL BACK PROBLEMS W/O MCC,100109,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,4200 SUN N' LAKE BLVD,SEBRING,FL,33871,FL - Orlando,27,21860.44,4573.07,3618.25
552 - MEDICAL BACK PROBLEMS W/O MCC,100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,34741,FL - Orlando,31,36956.7,5161.87,4399.16
552 - MEDICAL BACK PROBLEMS W/O MCC,100113,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA,1600 SW ARCHER RD,GAINESVILLE,FL,32610,FL - Gainesville,43,17784.41,7837.27,6351.04
552 - MEDICAL BACK PROBLEMS W/O MCC,100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,FL - Lakeland,11,31053.72,4550.63,3533.18
552 - MEDICAL BACK PROBLEMS W/O MCC,100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,FL - Pensacola,12,44986.25,21330.75,3622.08
552 - MEDICAL BACK PROBLEMS W/O MCC,100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE SOUTH,SAINT PETERSBUR,FL,33707,FL - St. Petersburg,24,23971.5,4302.5,3554.5
552 - MEDICAL BACK PROBLEMS W/O MCC,100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,FL - Clearwater,32,21892.84,4680.59,3695.09
552 - MEDICAL BACK PROBLEMS W/O MCC,100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIRCLE,TAMPA,FL,33606,FL - Tampa,51,37841.45,6910.05,6064.33
552 - MEDICAL BACK PROBLEMS W/O MCC,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,20900 BISCAYNE BLVD,AVENTURA,FL,33180,FL - Miami,74,29415.35,5057.18,4021.71
552 - MEDICAL BACK PROBLEMS W/O MCC,100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,FL - Lakeland,12,18414.91,4913.83,3305.33
552 - MEDICAL BACK PROBLEMS W/O MCC,100135,TALLAHASSEE MEMORIAL HEALTHCARE,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,FL - Tallahassee,34,17227.61,5346.05,3615.02
552 - MEDICAL BACK PROBLEMS W/O MCC,100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER,40100 US HWY 27 N,DAVENPORT,FL,33837,FL - Orlando,33,24440.15,4646.51,3831
552 - MEDICAL BACK PROBLEMS W/O MCC,100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,FL - Miami,20,29782.7,6413.55,5511.15
552 - MEDICAL BACK PROBLEMS W/O MCC,100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,FL - Jacksonville,16,14927.43,6673.87,5305.18
552 - MEDICAL BACK PROBLEMS W/O MCC,100154,"SOUTH MIAMI HOSPITAL, INC",6200 SW 73RD ST,SOUTH MIAMI,FL,33143,FL - Miami,22,36979.59,5254.09,4438.09
552 - MEDICAL BACK PROBLEMS W/O MCC,100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,FL - Lakeland,62,26720.27,4897.61,3696.46
552 - MEDICAL BACK PROBLEMS W/O MCC,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,FL - Orlando,24,27113.37,4704.33,3814.83
552 - MEDICAL BACK PROBLEMS W/O MCC,100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233,FL - Sarasota,28,20616.53,4109.1,3346.67
552 - MEDICAL BACK PROBLEMS W/O MCC,100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,FL - Fort Lauderdale,13,40639,6433.61,5649.92
552 - MEDICAL BACK PROBLEMS W/O MCC,100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,FL - Fort Lauderdale,44,20466.47,4657.27,3617.81
552 - MEDICAL BACK PROBLEMS W/O MCC,100173,FLORIDA HOSPITAL TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,FL - Tampa,39,21161.28,4518.48,3571.61
552 - MEDICAL BACK PROBLEMS W/O MCC,100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARD,FL,33410,FL - Fort Lauderdale,30,29575,5089.33,3629.66
552 - MEDICAL BACK PROBLEMS W/O MCC,100177,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32932,FL - Orlando,23,22299.6,4440.82,3168.69
552 - MEDICAL BACK PROBLEMS W/O MCC,100179,MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,FL - Jacksonville,37,52470.16,4626.54,3806.54
552 - MEDICAL BACK PROBLEMS W/O MCC,100180,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBUR,FL,33710,FL - St. Petersburg,19,43175.21,5541.57,4103.15
552 - MEDICAL BACK PROBLEMS W/O MCC,100181,LARKIN COMMUNITY HOSPITAL,7031 SW 62ND AVE,SOUTH MIAMI,FL,33143,FL - Miami,21,33103.52,6767.76,6049.95
552 - MEDICAL BACK PROBLEMS W/O MCC,100183,CORAL GABLES HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,FL,33134,FL - Miami,29,44061.13,6638,5746.82
552 - MEDICAL BACK PROBLEMS W/O MCC,100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,FL - Miami,29,46192.51,6590.51,5699.34
552 - MEDICAL BACK PROBLEMS W/O MCC,100189,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,MARGATE,FL,33063,FL - Fort Lauderdale,32,40165.5,4861.03,4019.03
552 - MEDICAL BACK PROBLEMS W/O MCC,100191,MEDICAL CENTER OF TRINITY,9330 SR 54,TRINITY,FL,34655,FL - Hudson,62,34429.8,4575.16,3183.35
552 - MEDICAL BACK PROBLEMS W/O MCC,100200,BROWARD HEALTH IMPERIAL POINT MEDICAL CENTER,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,FL - Fort Lauderdale,14,20565.78,4786.64,3820.92
552 - MEDICAL BACK PROBLEMS W/O MCC,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,6500 NEWBERRY RD,GAINESVILLE,FL,32605,FL - Gainesville,105,36572.55,4603.52,3732.03
552 - MEDICAL BACK PROBLEMS W/O MCC,100206,MEMORIAL HOSPITAL OF TAMPA,2901 SWANN AVE,TAMPA,FL,33609,FL - Tampa,15,23936.06,4206.73,3236.33
552 - MEDICAL BACK PROBLEMS W/O MCC,100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD RD,MIAMI,FL,33175,FL - Miami,21,44585.95,6381.09,5073.95
552 - MEDICAL BACK PROBLEMS W/O MCC,100212,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,FL,34478,FL - Ocala,45,23337.53,4186.73,3311.97
552 - MEDICAL BACK PROBLEMS W/O MCC,100213,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,34209,FL - Bradenton,68,25151.11,4221.77,3159.39
552 - MEDICAL BACK PROBLEMS W/O MCC,100217,SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,SEBASTIAN,FL,32978,FL - Orlando,24,32155.33,4534.83,3785.5
552 - MEDICAL BACK PROBLEMS W/O MCC,100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,13681 DOCTOR'S WAY,FORT MYERS,FL,33912,FL - Fort Myers,51,22153.9,4627.92,3745.25
552 - MEDICAL BACK PROBLEMS W/O MCC,100223,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEA,FL,32547,FL - Pensacola,33,36695.09,4672.6,3226.81
552 - MEDICAL BACK PROBLEMS W/O MCC,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,33321,FL - Fort Lauderdale,22,34821.18,4668.59,3416.63
552 - MEDICAL BACK PROBLEMS W/O MCC,100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,FL - Jacksonville,43,45391.53,4679.13,3764.44
552 - MEDICAL BACK PROBLEMS W/O MCC,100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,33324,FL - Fort Lauderdale,43,33929.41,4537.3,3634.44
552 - MEDICAL BACK PROBLEMS W/O MCC,100231,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,32514,FL - Pensacola,15,26472.66,4557.86,3326.33
552 - MEDICAL BACK PROBLEMS W/O MCC,100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,FL,32177,FL - Gainesville,14,19448.92,4814.71,3936.71
552 - MEDICAL BACK PROBLEMS W/O MCC,100234,COLUMBIA HOSPITAL,2201 45TH ST,WEST PALM BEACH,FL,33407,FL - Fort Lauderdale,11,32937.54,5576.36,4458.9
552 - MEDICAL BACK PROBLEMS W/O MCC,100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,FL - Fort Myers,54,39712.62,4290.22,3521.7
552 - MEDICAL BACK PROBLEMS W/O MCC,100238,NORTHSIDE HOSPITAL,6000 49TH STREET N,SAINT PETERSBUR,FL,33709,FL - St. Petersburg,39,36334.74,5126.48,3792.92
552 - MEDICAL BACK PROBLEMS W/O MCC,100239,EDWARD WHITE HOSPITAL,2323 9TH AVE N,SAINT PETERSBUR,FL,33713,FL - St. Petersburg,15,31810.4,5240.6,3734.06
552 - MEDICAL BACK PROBLEMS W/O MCC,100242,GULF COAST MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,32405,FL - Panama City,25,33209.96,4739.04,3714.56
552 - MEDICAL BACK PROBLEMS W/O MCC,100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,33511,FL - Tampa,30,32359.43,4832.23,3608.36
552 - MEDICAL BACK PROBLEMS W/O MCC,100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,FL - Fort Myers,48,16125.22,4264.91,3261.75
552 - MEDICAL BACK PROBLEMS W/O MCC,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,34950,FL - Orlando,38,48625.57,6461.81,4281.42
552 - MEDICAL BACK PROBLEMS W/O MCC,100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,33770,FL - Clearwater,74,30718.01,4782.55,3621
552 - MEDICAL BACK PROBLEMS W/O MCC,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,FL - Ocala,31,19253.29,4486.16,3561.96
552 - MEDICAL BACK PROBLEMS W/O MCC,100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,33458,FL - Fort Lauderdale,39,31979.1,4950,3659.79
552 - MEDICAL BACK PROBLEMS W/O MCC,100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,FL - Tallahassee,20,24165.75,4988.2,3425.6
552 - MEDICAL BACK PROBLEMS W/O MCC,100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY ROAD,HUDSON,FL,34667,FL - Hudson,56,34234.82,4330.48,3209.83
552 - MEDICAL BACK PROBLEMS W/O MCC,100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,FL - Fort Lauderdale,72,38296.16,4439.22,3557.36
552 - MEDICAL BACK PROBLEMS W/O MCC,100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,FL - Tampa,26,33397.42,4155.92,3246.53
552 - MEDICAL BACK PROBLEMS W/O MCC,100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCI,FL,34952,FL - Fort Lauderdale,23,33991.56,4938.13,3832.17
552 - MEDICAL BACK PROBLEMS W/O MCC,100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,FL - Hudson,44,44855.18,4528.31,3261.56
552 - MEDICAL BACK PROBLEMS W/O MCC,100265,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,FL - Clearwater,34,20457.67,4298.88,3442.64
552 - MEDICAL BACK PROBLEMS W/O MCC,100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,FL - Pensacola,12,17245.33,3859.66,3016
552 - MEDICAL BACK PROBLEMS W/O MCC,100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,FL - Sarasota,24,35970.16,4312.37,3428.2
552 - MEDICAL BACK PROBLEMS W/O MCC,100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,FL - Fort Lauderdale,34,23472.7,4885.82,3897.35
552 - MEDICAL BACK PROBLEMS W/O MCC,100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,FL - Fort Lauderdale,13,48355.46,5921.61,5060.69
552 - MEDICAL BACK PROBLEMS W/O MCC,100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,FL - Fort Lauderdale,19,21654.94,5409.47,4462.94
552 - MEDICAL BACK PROBLEMS W/O MCC,100276,CORAL SPRINGS MEDICAL CENTER,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,FL - Fort Lauderdale,31,21498.03,4896.7,4170.51
552 - MEDICAL BACK PROBLEMS W/O MCC,100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,FL - Miami,34,30103.2,5164.23,4217.85
552 - MEDICAL BACK PROBLEMS W/O MCC,100284,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,FL - Miami,17,12034.23,7737.35,6747.94
552 - MEDICAL BACK PROBLEMS W/O MCC,100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,FL - Miami,16,36148.43,5672.25,4727.62
552 - MEDICAL BACK PROBLEMS W/O MCC,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,FL - Fort Myers,14,31830.42,4460.28,3499.14
552 - MEDICAL BACK PROBLEMS W/O MCC,100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,FL - Fort Lauderdale,19,24877.1,4919.26,4034
552 - MEDICAL BACK PROBLEMS W/O MCC,100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,FL - Fort Lauderdale,18,34838.27,7085.66,4769.55
552 - MEDICAL BACK PROBLEMS W/O MCC,100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,FL - Miami,12,12811.5,4610,3766.33
552 - MEDICAL BACK PROBLEMS W/O MCC,100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,32159,FL - Orlando,52,20113.48,4169.88,3413.5
552 - MEDICAL BACK PROBLEMS W/O MCC,100291,WUESTHOFF MEDICAL CENTER - MELBOURNE,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,FL - Orlando,12,28631.58,6479.91,3066
552 - MEDICAL BACK PROBLEMS W/O MCC,100296,DOCTORS HOSPITAL INC,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,FL - Miami,46,45253.34,6103.3,4514.43
552 - MEDICAL BACK PROBLEMS W/O MCC,100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BOULEVARD,BRADENTON,FL,34202,FL - Bradenton,19,22891.15,4104.26,3162.78
552 - MEDICAL BACK PROBLEMS W/O MCC,100302,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,SAINT CLOUD,FL,34769,FL - Orlando,13,24904.46,4280.15,3324.76
552 - MEDICAL BACK PROBLEMS W/O MCC,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,FL - Jacksonville,22,16646.36,4227.72,3464.63
552 - MEDICAL BACK PROBLEMS W/O MCC,110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,GA - Atlanta,19,18925,4982.68,3352.89
552 - MEDICAL BACK PROBLEMS W/O MCC,110006,ST MARY'S HOSPITAL,1230 BAXTER STREET,ATHENS,GA,30606,GA - Atlanta,14,18205.64,5141.78,3675
552 - MEDICAL BACK PROBLEMS W/O MCC,110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,GA - Albany,17,16119.76,6242.47,4333.47
552 - MEDICAL BACK PROBLEMS W/O MCC,110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,GA - Atlanta,16,25107.12,6476.37,5914.37
552 - MEDICAL BACK PROBLEMS W/O MCC,110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,GA - Atlanta,11,12617.81,4804.54,3884.18
552 - MEDICAL BACK PROBLEMS W/O MCC,110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,GA - Savannah,17,17427.35,4899.7,3996.17
552 - MEDICAL BACK PROBLEMS W/O MCC,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,FL - Jacksonville,23,20110.26,6103.56,5133.13
552 - MEDICAL BACK PROBLEMS W/O MCC,110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,GA - Augusta,20,19638.95,4987.1,4087.9
552 - MEDICAL BACK PROBLEMS W/O MCC,110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,GA - Atlanta,45,21671.04,5019.24,3872.35
552 - MEDICAL BACK PROBLEMS W/O MCC,110031,SPALDING REGIONAL MEDICAL CENTER,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,GA - Atlanta,12,24489.75,5145,4115.33
552 - MEDICAL BACK PROBLEMS W/O MCC,110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,1120 15TH STREET,AUGUSTA,GA,30912,GA - Augusta,14,17336.57,7607.71,6722.85
552 - MEDICAL BACK PROBLEMS W/O MCC,110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,GA - Atlanta,77,24985.03,4715.46,3628.03
552 - MEDICAL BACK PROBLEMS W/O MCC,110036,"MEMORIAL HEALTH UNIV MED CEN, INC",4700 WATERS AVENUE,SAVANNAH,GA,31403,GA - Savannah,47,19991.06,5703.65,4373.7
552 - MEDICAL BACK PROBLEMS W/O MCC,110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,FL - Tallahassee,15,16539.06,4747.46,3382.8
552 - MEDICAL BACK PROBLEMS W/O MCC,110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,GA - Savannah,20,16533.45,4277.2,3717.6
552 - MEDICAL BACK PROBLEMS W/O MCC,110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,GA - Rome,16,22683.56,5651.31,4434.06
552 - MEDICAL BACK PROBLEMS W/O MCC,110064,"MEDICAL CENTER, THE",710 CENTER ST BOX 951,COLUMBUS,GA,31901,GA - Columbus,21,15514.57,5865.14,4972.38
552 - MEDICAL BACK PROBLEMS W/O MCC,110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,GA - Macon,20,18671.15,5145.15,4007.15
552 - MEDICAL BACK PROBLEMS W/O MCC,110074,ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,GA - Atlanta,45,18092.04,5143.02,3879
552 - MEDICAL BACK PROBLEMS W/O MCC,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,GA - Savannah,14,19780.85,5113.85,4312.14
552 - MEDICAL BACK PROBLEMS W/O MCC,110076,DEKALB MEDICAL CENTER,2701 N DECATUR ROAD,DECATUR,GA,30033,GA - Atlanta,18,15102.33,5474.55,4664.11
552 - MEDICAL BACK PROBLEMS W/O MCC,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,550 PEACHTREE ST NE,ATLANTA,GA,30308,GA - Atlanta,20,20489.35,5742,4901
552 - MEDICAL BACK PROBLEMS W/O MCC,110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,GA - Atlanta,14,24522,7556.92,6431.78
552 - MEDICAL BACK PROBLEMS W/O MCC,110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,GA - Atlanta,22,16747.22,4189.63,3162
552 - MEDICAL BACK PROBLEMS W/O MCC,110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,GA - Atlanta,29,20176.2,5230,3418.13
552 - MEDICAL BACK PROBLEMS W/O MCC,110087,GWINNETT MEDICAL CENTER,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,GA - Atlanta,25,17191.88,5061.56,3870.36
552 - MEDICAL BACK PROBLEMS W/O MCC,110089,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,FL - Jacksonville,18,11610.38,4467.16,3293
552 - MEDICAL BACK PROBLEMS W/O MCC,110091,ROCKDALE MEDICAL CENTER,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,GA - Atlanta,12,18816.41,5432.16,4588.5
